identifier_Id,identifier_fips,identifier_apn,identifier_attomId,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N1,location_geoIdV4_N2,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,vintage_lastModified,vintage_pubDate,location_geoIdV4_N4,location_geoIdV4_N3
28771402,36061,00779-001011,28771402,US,NY,249 W 29TH ST APT 11,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 11, NEW YORK, NY 10001",10001,5234,C015,Rooftop,40.748907,-73.994830,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
28771403,36061,00779-00102E,28771403,US,NY,249 W 29TH ST APT 2E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 2E, NEW YORK, NY 10001",10001,5230,C015,Rooftop,40.748907,-73.994830,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
28771404,36061,00779-00103W,28771404,US,NY,249 W 29TH ST APT 3W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 3W, NEW YORK, NY 10001",10001,5231,C015,Rooftop,40.748907,-73.994830,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
28771405,36061,00779-00104S,28771405,US,NY,249 W 29TH ST APT 4S,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 4S, NEW YORK, NY 10001",10001,5231,C015,Rooftop,40.748907,-73.994830,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
28771406,36061,00779-00107S,28771406,US,NY,249 W 29TH ST APT 7S,"NEW YORK, NY 10001",NEW YORK,ExaStr,"249 W 29TH ST APT 7S, NEW YORK, NY 10001",10001,5232,C015,Rooftop,40.748907,-73.994830,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911133, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,daeb4b073654db24d3b45a9c2e82c41b,
28771811,36061,00801-1121,28771811,US,NY,150 W 26TH ST APT 802,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 802, NEW YORK, NY 10001",10001,6887,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 58f953f161fe1bc7a61a6e6570068681",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
28771812,36061,00801-1122,28771812,US,NY,150 W 26TH ST APT 803,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 803, NEW YORK, NY 10001",10001,6887,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 58f953f161fe1bc7a61a6e6570068681",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
28771814,36061,00802-0078,28771814,US,NY,297 7TH AVE,"NEW YORK, NY 10001",NEW YORK,ExaStr,"297 7TH AVE, NEW YORK, NY 10001",10001,6013,C010,Rooftop,40.746328,-73.993614,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
28771815,36061,00802-1016,28771815,US,NY,144 W 27TH ST RM 2R,"NEW YORK, NY 10001",NEW YORK,ExaStr,"144 W 27TH ST RM 2R, NEW YORK, NY 10001",10001,6225,C043,Rooftop,40.746010,-73.992945,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909505, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4b9e7d77e33a75302ad7fa6aca9ae9d8,
28771816,36061,00803-0011,28771816,US,NY,149 W 27TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"149 W 27TH ST, NEW YORK, NY 10001",10001,6279,C042,Rooftop,40.746451,-73.992827,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
28771818,36061,00803-0058,28771818,US,NY,132 W 28TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"132 W 28TH ST, NEW YORK, NY 10001",10001,6142,C041,Rooftop,40.746451,-73.992074,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
28771827,36061,00803-1202,28771827,US,NY,145 W 27TH ST APT 2E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"145 W 27TH ST APT 2E, NEW YORK, NY 10001",10001,6233,C042,Rooftop,40.746407,-73.992714,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
28771828,36061,00804-00185A,28771828,US,NY,131 W 28TH ST APT 5A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"131 W 28TH ST APT 5A, NEW YORK, NY 10001",10001,6135,C041,Rooftop,40.746863,-73.991890,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004916032, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,6eba5b4e86e68a11b9583c9804dd25f1,
28771830,36061,00805-1015,28771830,US,NY,130 W 30TH ST APT 5B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 5B, NEW YORK, NY 10001",10001,0044,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
28771831,36061,00805-1016,28771831,US,NY,130 W 30TH ST APT 5C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 5C, NEW YORK, NY 10001",10001,0044,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
28771832,36061,00805-1030,28771832,US,NY,130 W 30TH ST APT 10B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 10B, NEW YORK, NY 10001",10001,0044,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
28771833,36061,00805-1034,28771833,US,NY,130 W 30TH ST APT 11C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 11C, NEW YORK, NY 10001",10001,0045,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
28779832,36061,00831-00207G,28779832,US,NY,1200 BROADWAY APT 7G,"NEW YORK, NY 10001",NEW YORK,ExaStr,"1200 BROADWAY APT 7G, NEW YORK, NY 10001",10001,4322,C052,Rooftop,40.746078,-73.988137,0.0,"CO36061, CS3644919, DB3600077, ND0000128985, ND0000571725, PL3651000, RS0004915887, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,cb1c28a843d5c331d36cd40949ffd5c7,
28779833,36061,00831-0051,28779833,US,NY,20 W 30TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"20 W 30TH ST, NEW YORK, NY 10001",10001,4422,C058,Rooftop,40.746217,-73.987673,0.0,"CO36061, CS3644919, DB3600077, ND0000128985, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
28792692,36061,00940-1005,28792692,US,NY,333 W 34TH ST # 1J,"NEW YORK, NY 10001",NEW YORK,ExaStr,"333 W 34TH ST # 1J, NEW YORK, NY 10001",10001,2417,,Rooftop,40.744363,-73.974160,0.0,"CO36061, CS3644919, DB3600077, ND0000260677, ND0000571725, PL3651000, SB0000105729, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,94f4c9b725e8aa2c92b0a33278605b7d,219ca739bd6e73f7e89c24edb7eee9f7,"0cf6187e0ba270880ab0da6217f5d138, 807fc1e23af23640fc2982026948114e, 914b9683cc42a2caa566b928411a49bd",001e2699f320521c19458774fb4bbcd2,2025-06-24,2025-06-24,0922ea5e6d4dfff1b8e29620b341223f,
29092361,36061,00722-1018,29092361,US,NY,420 W 25TH ST APT 2K,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2K, NEW YORK, NY 10001",10001,6550,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
29092362,36061,00722-1048,29092362,US,NY,420 W 25TH ST APT 5K,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 5K, NEW YORK, NY 10001",10001,6552,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
29092363,36061,00722-1077,29092363,US,NY,420 W 25TH ST APT 9A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 9A, NEW YORK, NY 10001",10001,6554,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
29137003,36061,00732-00167H,29137003,US,NY,433 W 34TH ST APT 7H,"NEW YORK, NY 10001",NEW YORK,ExaStr,"433 W 34TH ST APT 7H, NEW YORK, NY 10001",10001,1522,C030,Rooftop,40.754294,-73.997743,0.0,"CO36061, CS3644919, ND0000260677, ND0000571725, PL3651000, RS0004909335, SB0000105729, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,0718a91dded1375dd3c5af89cc70528b,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 3938b27aea5cd4466136b5f2866c4595",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,7ea0d5bb604deecded1224f9a5228335,
29222698,36061,00778-1032,29222698,US,NY,261 W 28TH ST APT 7C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"261 W 28TH ST APT 7C, NEW YORK, NY 10001",10001,5936,C010,Rooftop,40.748452,-73.995775,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004916644, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,4babf076f16872434280e738d0ff9791,
29323271,36061,00804-00085W,29323271,US,NY,151 W 28TH ST APT 5W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"151 W 28TH ST APT 5W, NEW YORK, NY 10001",10001,6122,C041,Rooftop,40.747190,-73.992672,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919603, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,8aff385102d9af9e7787a8536849fd93,
29684423,36061,00732-00165B,29684423,US,NY,433 W 34TH ST APT 5B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"433 W 34TH ST APT 5B, NEW YORK, NY 10001",10001,1518,C030,Rooftop,40.754294,-73.997743,0.0,"CO36061, CS3644919, DB3600077, ND0000260677, ND0000571725, PL3651000, RS0004909335, SB0000105729, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,0718a91dded1375dd3c5af89cc70528b,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 3938b27aea5cd4466136b5f2866c4595",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,7ea0d5bb604deecded1224f9a5228335,
29762748,36061,00758-7501,29762748,US,NY,333 W 34TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"333 W 34TH ST, NEW YORK, NY 10001",10001,2417,C037,Rooftop,40.753292,-73.994890,0.0,"CO36061, CS3644919, DB3600077, ND0000260677, ND0000571725, PL3651000, SB0000105729, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,0718a91dded1375dd3c5af89cc70528b,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 3938b27aea5cd4466136b5f2866c4595",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
29895169,36061,00803-1208,29895169,US,NY,145 W 27TH ST APT 5E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"145 W 27TH ST APT 5E, NEW YORK, NY 10001",10001,6233,C042,Rooftop,40.746407,-73.992714,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
29898360,36061,00805-1003,29898360,US,NY,130 W 30TH ST APT 3,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 3, NEW YORK, NY 10001",10001,4004,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
29898361,36061,00805-1004,29898361,US,NY,130 W 30TH ST APT 4,"NEW YORK, NY 10001",NEW YORK,ExaStr,"130 W 30TH ST APT 4, NEW YORK, NY 10001",10001,4004,C054,Rooftop,40.747686,-73.991170,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004920370, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,bde64f99d53ef4e39fe2c6a93f3d00e0,
